run_id,duration_ms,success
1,2080,1
2,2393,1
3,1718,1
4,1764,1
5,1588,1
6,2006,1
7,1590,1
8,1994,1
9,1737,1
10,2497,1
11,1463,1
12,1572,1
13,3855,1
14,1993,1
15,1460,1
16,1337,1
17,2547,1
18,5537,1
19,1356,1
20,1324,1
21,1688,1
22,1705,1
23,1560,1
24,1332,1
25,1444,1
26,1421,1
27,1319,1
28,1396,1
29,1930,1
30,1615,1
31,1748,1
32,5786,1
33,1360,1
34,1840,1
35,1561,1
36,4870,1
37,3608,1
38,1464,1
39,1471,1
40,1382,1
41,1416,1
42,1751,1
43,1364,1
44,1996,1
45,1291,1
46,1389,1
47,1394,1
48,1436,1
49,1521,1
50,1479,1
51,1324,1
52,2326,1
53,1575,1
54,1256,1
55,1302,1
56,1553,1
57,1696,1
58,2644,1
59,5725,1
60,5878,1
61,2396,1
62,1570,1
63,1354,1
64,1289,1
65,4969,1
66,1321,1
67,1390,1
68,2847,1
69,1346,1
70,1332,1
71,1303,1
72,1415,1
73,1371,1
74,2949,1
75,1564,1
76,1455,1
77,1318,1
78,1338,1
79,1779,1
80,1476,1
81,1356,1
82,1366,1
83,2358,1
84,2405,1
85,1647,1
86,1311,1
87,1550,1
88,1644,1
89,1610,1
90,4635,1
91,1507,1
92,4927,1
93,1531,1
94,1302,1
95,3063,1
96,1621,1
97,1682,1
98,1501,1
99,2299,1
100,3294,1
101,1555,1
102,1426,1
103,1439,1
104,1640,1
105,1267,1
106,1378,1
107,2866,1
108,1321,1
109,1337,1
110,1348,1
111,1291,1
112,2808,1
113,1429,1
114,1345,1
115,1319,1
116,1570,1
117,5396,1
118,1342,1
119,2203,1
120,1369,1
121,1386,1
122,1500,1
123,3345,1
124,1398,1
125,1427,1
126,1458,1
127,1306,1
128,1264,1
129,4924,1
130,1398,1
131,1319,1
132,4363,1
133,1267,1
134,1458,1
135,1365,1
136,2354,1
137,1498,1
138,1514,1
139,1817,1
140,1314,1
141,1741,1
142,1299,1
143,1507,1
144,1585,1
145,2258,1
146,2428,1
147,1374,1
148,6130,1
149,2241,1
150,2412,1
151,6178,1
152,4627,1
153,1551,1
154,1451,1
155,1648,1
156,1444,1
157,1480,1
158,1795,1
159,1519,1
160,1592,1
161,1781,1
162,1629,1
163,1655,1
164,1944,1
165,1468,1
166,1542,1
167,5949,1
168,2701,1
169,1355,1
170,1278,1
171,4775,1
172,1604,1
173,2353,1
174,1569,1
175,2406,1
176,1396,1
177,1299,1
178,1590,1
179,3258,1
180,2146,1
181,1657,1
182,1755,1
183,1436,1
184,3085,1
185,1523,1
186,1763,1
187,2170,1
188,1354,1
189,1556,1
190,2410,1
191,2388,1
192,1975,1
193,2003,1
194,5298,1
195,1344,1
196,1979,1
197,2638,1
198,4464,1
199,2077,1
200,1391,1
201,1376,1
202,1381,1
203,1605,1
204,1431,1
205,1916,1
206,1870,1
207,1427,1
208,1509,1
209,1584,1
210,1511,1
211,1606,1
212,1478,1
213,1495,1
214,1866,1
215,1515,1
216,1550,1
217,1872,1
218,1454,1
219,1837,1
220,1739,1
221,1998,1
222,2191,1
223,1412,1
224,2058,1
225,1486,1
226,4442,1
227,6100,1
228,2551,1
229,1508,1
230,1543,1
231,5307,1
232,4270,1
233,1280,1
234,2992,1
235,1379,1
236,1300,1
237,1526,1
238,1579,1
239,1549,1
240,2328,1
241,1282,1
242,1326,1
243,2540,1
244,1679,1
245,1500,1
246,1509,1
247,1975,1
248,1671,1
249,1603,1
250,1663,1
251,3306,1
252,1304,1
253,1466,1
254,1642,1
255,2379,1
256,1308,1
257,1347,1
258,6048,1
259,1332,1
260,1445,1
261,3253,1
262,1355,1
263,1403,1
264,1738,1
265,1768,1
266,1365,1
267,1552,1
268,2161,1
269,1690,1
270,4393,1
271,1364,1
272,1565,1
273,1355,1
274,1298,1
275,1548,1
276,1322,1
277,1436,1
278,1615,1
279,2491,1
280,1300,1
281,1496,1
282,1412,1
283,1372,1
284,1492,1
285,1396,1
286,1648,1
287,1313,1
288,1497,1
289,1315,1
290,1428,1
291,1331,1
292,1343,1
293,1339,1
294,1389,1
295,1278,1
296,5238,1
297,1318,1
298,1385,1
299,2034,1
300,1536,1
301,1485,1
302,3420,1
303,1534,1
304,1526,1
305,1756,1
306,4704,1
307,1538,1
308,1677,1
309,3648,1
310,2274,1
311,2703,1
312,1422,1
313,1342,1
314,1467,1
315,1436,1
316,4804,1
317,4977,1
318,2210,1
319,1275,1
320,1455,1
321,1491,1
322,1584,1
323,2360,1
324,1558,1
325,7454,1
326,1462,1
327,1337,1
328,1304,1
329,1439,1
330,2302,1
331,1383,1
332,1600,1
333,4689,1
334,1372,1
335,1295,1
336,4205,1
337,1607,1
338,3107,1
339,1449,1
340,1547,1
341,5810,1
342,1387,1
343,1602,1
344,1893,1
345,1410,1
346,1337,1
347,4430,1
348,1339,1
349,1539,1
350,1601,1
351,1306,1
352,1420,1
353,1309,1
354,1386,1
355,1341,1
356,1576,1
357,1522,1
358,1364,1
359,2398,1
360,1399,1
361,1567,1
362,1634,1
363,1291,1
364,1411,1
365,1410,1
366,1358,1
367,1424,1
368,1291,1
369,4571,1
370,1484,1
371,2965,1
372,1560,1
373,2377,1
374,2498,1
375,1431,1
376,1361,1
377,1301,1
378,1423,1
379,1464,1
380,1350,1
381,4705,1
382,2484,1
383,4727,1
384,1756,1
385,1965,1
386,1402,1
387,1483,1
388,1328,1
389,1332,1
390,1599,1
391,1280,1
392,1326,1
393,2178,1
394,1369,1
395,1339,1
396,1509,1
397,1422,1
398,1461,1
399,2015,1
400,2177,1
401,2277,1
402,4799,1
403,1305,1
404,1376,1
405,4724,1
406,1504,1
407,1812,1
408,1345,1
409,1318,1
410,1288,1
411,3113,1
412,3340,1
413,1630,1
414,1416,1
415,1438,1
416,1533,1
417,2211,1
418,3626,1
419,1610,1
420,1902,1
421,2247,1
422,3120,1
423,1369,1
424,3189,1
425,1337,1
426,1564,1
427,1320,1
428,5451,1
429,1839,1
430,1421,1
431,1394,1
432,1411,1
433,1555,1
434,3278,1
435,1695,1
436,1880,1
437,1478,1
438,1387,1
439,1932,1
440,4824,1
441,2516,1
442,1729,1
443,1433,1
444,1446,1
445,1300,1
446,1412,1
447,1370,1
448,1317,1
449,2418,1
450,1568,1
451,4583,1
452,1338,1
453,1661,1
454,1996,1
455,1314,1
456,1604,1
457,1441,1
458,1394,1
459,1508,1
460,3618,1
461,2946,1
462,1635,1
463,1292,1
464,1470,1
465,1518,1
466,1362,1
467,2868,1
468,1371,1
469,1328,1
470,2526,1
471,1358,1
472,1404,1
473,1612,1
474,1349,1
475,1628,1
476,1712,1
477,1533,1
478,1484,1
479,1318,1
480,1960,1
481,1372,1
482,1534,1
483,2484,1
484,5383,1
485,3611,1
486,1423,1
487,2751,1
488,1371,1
489,6714,1
490,1933,1
491,1464,1
492,1503,1
493,2845,1
494,3006,1
495,2110,1
496,1604,1
497,1310,1
498,1770,1
499,1566,1
500,2378,1
