run_id,duration_ms,success
1,2031,1
2,1522,1
3,1569,1
4,1414,1
5,1479,1
6,2926,1
7,3753,1
8,6870,1
9,2087,1
10,1631,1
11,2133,1
12,3478,1
13,1640,1
14,1665,1
15,1743,1
16,1432,1
17,2071,1
18,1734,1
19,1578,1
20,1544,1
21,2344,1
22,1478,1
23,2073,1
24,2734,1
25,1853,1
26,5591,1
27,1804,1
28,1757,1
29,1456,1
30,1595,1
31,3532,1
32,3321,1
33,1986,1
34,2473,1
35,1661,1
36,1699,1
37,1822,1
38,2217,1
39,2268,1
40,6262,1
41,1653,1
42,1510,1
43,1449,1
44,1829,1
45,1543,1
46,1858,1
47,5027,1
48,1437,1
49,1528,1
50,2017,1
51,2942,1
52,1757,1
53,2459,1
54,1629,1
55,1926,1
56,1644,1
57,2413,1
58,1693,1
59,1561,1
60,2079,1
61,2137,1
62,2271,1
63,2391,1
64,2061,1
65,1590,1
66,1500,1
67,1502,1
68,3134,1
69,2289,1
70,1787,1
71,2316,1
72,1398,1
73,1443,1
74,1974,1
75,1816,1
76,1471,1
77,1646,1
78,1854,1
79,2669,1
80,2129,1
81,1757,1
82,1467,1
83,3045,1
84,2171,1
85,6639,1
86,1564,1
87,2511,1
88,3381,1
89,2686,1
90,1606,1
91,1982,1
92,1441,1
93,2470,1
94,9701,1
95,1621,1
96,2289,1
97,1692,1
98,1530,1
99,2304,1
100,1905,1
101,1776,1
102,5793,1
103,1367,1
104,1759,1
105,2211,1
106,1673,1
107,1747,1
108,2042,1
109,2195,1
110,2282,1
111,1677,1
112,5503,1
113,1546,1
114,3227,1
115,1891,1
116,2296,1
117,6266,1
118,1789,1
119,2124,1
120,1495,1
121,2300,1
122,2237,1
123,4974,1
124,1554,1
125,7001,1
126,1425,1
127,1531,1
128,2932,1
129,1597,1
130,1933,1
131,2311,1
132,1655,1
133,1565,1
134,1866,1
135,1926,1
136,1576,1
137,2706,1
138,1706,1
139,1477,1
140,2003,1
141,9506,1
142,3085,1
143,3314,1
144,3817,1
145,1676,1
146,2265,1
147,1707,1
148,1634,1
149,2451,1
150,1931,1
151,2212,1
152,1843,1
153,2340,1
154,2046,1
155,1785,1
156,2017,1
157,3084,1
158,2681,1
159,2693,1
160,5706,1
161,1774,1
162,1792,1
163,1998,1
164,2108,1
165,2095,1
166,2193,1
167,1803,1
168,1900,1
169,2206,1
170,1503,1
171,1642,1
172,1953,1
173,1690,1
174,1863,1
175,2336,1
176,1981,1
177,1747,1
178,5244,1
179,2008,1
180,1775,1
181,2422,1
182,5118,1
183,1698,1
184,1690,1
185,1613,1
186,1699,1
187,2399,1
188,4833,1
189,2262,1
190,1777,1
191,1939,1
192,1524,1
193,1839,1
194,1426,1
195,3102,1
196,1595,1
197,2074,1
198,2012,1
199,2601,1
200,5839,1
201,3387,1
202,2603,1
203,2527,1
204,2545,1
205,1837,1
206,1880,1
207,2121,1
208,2603,1
209,1525,1
210,2017,1
211,1907,1
212,2373,1
213,2089,1
214,4205,1
215,2576,1
216,2064,1
217,1566,1
218,1846,1
219,3200,1
220,1765,1
221,1832,1
222,1943,1
223,1947,1
224,2367,1
225,1854,1
226,2194,1
227,1674,1
228,2176,1
229,3324,1
230,3048,1
231,2123,1
232,5272,1
233,2133,1
234,4799,1
235,2705,1
236,1407,1
237,2827,1
238,2326,1
239,4557,1
240,2187,1
241,2273,1
242,1870,1
243,1732,1
244,1794,1
245,1992,1
246,1593,1
247,1878,1
248,1914,1
249,1525,1
250,2591,1
251,2623,1
252,2111,1
253,1662,1
254,3040,1
255,2098,1
256,1628,1
257,6785,1
258,1716,1
259,1774,1
260,1824,1
261,3022,1
262,2253,1
263,1906,1
264,1936,1
265,3677,1
266,8296,1
267,2167,1
268,1583,1
269,1524,1
270,1465,1
271,1543,1
272,2196,1
273,2539,1
274,1833,1
275,1952,1
276,1649,1
277,1841,1
278,2303,1
279,1453,1
280,2447,1
281,2150,1
282,2176,1
283,2416,1
284,2659,1
285,2520,1
286,2492,1
287,1607,1
288,1641,1
289,1859,1
