run_id,duration_ms,success
1,26,1
2,23,1
3,21,1
4,24,1
5,26,1
6,19,1
7,21,1
8,22,1
9,19,1
10,19,1
11,20,1
12,18,1
13,22,1
14,19,1
15,23,1
16,23,1
17,22,1
18,18,1
19,20,1
20,20,1
21,26,1
22,22,1
23,27,1
24,28,1
25,22,1
26,21,1
27,27,1
28,27,1
29,25,1
30,22,1
31,18,1
32,23,1
33,20,1
34,19,1
35,18,1
36,19,1
37,20,1
38,21,1
39,19,1
40,21,1
41,19,1
42,19,1
43,20,1
44,23,1
45,21,1
46,39,1
47,25,1
48,22,1
49,19,1
50,21,1
51,24,1
52,19,1
53,20,1
54,22,1
55,21,1
56,19,1
57,20,1
58,21,1
59,20,1
60,19,1
61,20,1
62,23,1
63,19,1
64,19,1
65,22,1
66,26,1
67,24,1
68,21,1
69,21,1
70,22,1
71,21,1
72,22,1
73,36,1
74,21,1
75,44,1
76,29,1
77,21,1
78,33,1
79,30,1
80,49,1
81,29,1
82,39,1
83,21,1
84,23,1
85,29,1
86,24,1
87,97,1
88,46,1
89,23,1
90,22,1
91,29,1
92,34,1
93,23,1
94,23,1
95,22,1
96,23,1
97,23,1
98,24,1
99,22,1
100,23,1
101,22,1
102,20,1
103,25,1
104,26,1
105,28,1
106,24,1
107,20,1
108,23,1
109,30,1
110,21,1
111,22,1
112,20,1
113,28,1
114,26,1
115,20,1
116,23,1
117,22,1
118,24,1
119,22,1
120,19,1
121,21,1
122,22,1
123,19,1
124,21,1
125,21,1
126,19,1
127,22,1
128,22,1
129,20,1
130,23,1
131,25,1
132,31,1
133,21,1
134,20,1
135,20,1
136,21,1
137,20,1
138,22,1
139,22,1
140,22,1
141,24,1
142,22,1
143,22,1
144,23,1
145,18,1
146,25,1
147,23,1
148,20,1
149,22,1
150,20,1
151,47,1
152,34,1
153,19,1
154,23,1
155,21,1
156,24,1
157,19,1
158,22,1
159,19,1
160,24,1
161,19,1
162,20,1
163,23,1
164,19,1
165,24,1
166,23,1
167,27,1
168,23,1
169,20,1
170,20,1
171,20,1
172,20,1
173,19,1
174,21,1
175,22,1
176,21,1
177,19,1
178,22,1
179,22,1
180,19,1
181,21,1
182,21,1
183,19,1
184,21,1
185,20,1
186,20,1
187,19,1
188,18,1
189,20,1
190,20,1
191,19,1
192,18,1
193,18,1
194,20,1
195,20,1
196,22,1
197,21,1
198,19,1
199,21,1
200,19,1
201,16,1
202,18,1
203,18,1
204,19,1
205,21,1
206,23,1
207,18,1
208,19,1
209,16,1
210,18,1
211,19,1
212,20,1
213,19,1
214,19,1
215,19,1
216,21,1
217,21,1
218,20,1
219,18,1
220,19,1
221,18,1
222,20,1
223,17,1
224,20,1
225,21,1
226,19,1
227,20,1
228,21,1
229,17,1
230,21,1
231,19,1
232,19,1
233,26,1
234,22,1
235,22,1
236,24,1
237,24,1
238,22,1
239,19,1
240,19,1
241,20,1
242,24,1
243,25,1
244,20,1
245,25,1
246,27,1
247,23,1
248,24,1
249,22,1
250,20,1
251,20,1
252,25,1
253,24,1
254,24,1
255,27,1
256,26,1
257,24,1
258,24,1
259,20,1
260,23,1
261,28,1
262,22,1
263,21,1
264,35,1
265,19,1
266,19,1
267,20,1
268,18,1
269,20,1
270,22,1
271,21,1
272,19,1
273,19,1
274,20,1
275,20,1
276,21,1
277,23,1
278,20,1
279,21,1
280,19,1
281,21,1
282,18,1
283,23,1
284,29,1
285,20,1
286,20,1
287,22,1
288,20,1
289,26,1
290,27,1
291,20,1
292,27,1
293,18,1
294,20,1
295,24,1
296,22,1
297,22,1
298,19,1
299,17,1
300,17,1
301,20,1
302,19,1
303,22,1
304,21,1
305,16,1
306,22,1
307,19,1
308,22,1
309,20,1
310,21,1
311,19,1
312,20,1
313,18,1
314,20,1
315,17,1
316,22,1
317,22,1
318,21,1
319,20,1
320,21,1
321,23,1
322,17,1
323,19,1
324,22,1
325,23,1
326,19,1
327,19,1
328,19,1
329,22,1
330,28,1
331,22,1
332,20,1
333,18,1
334,18,1
335,22,1
336,25,1
337,21,1
338,18,1
339,19,1
340,23,1
341,18,1
342,20,1
343,21,1
344,22,1
345,23,1
346,20,1
347,23,1
348,28,1
349,21,1
350,19,1
351,33,1
352,20,1
353,23,1
354,23,1
355,21,1
356,20,1
357,24,1
358,22,1
359,20,1
360,19,1
361,19,1
362,26,1
363,23,1
364,25,1
365,21,1
366,21,1
367,17,1
368,20,1
369,22,1
370,23,1
371,21,1
372,20,1
373,21,1
374,23,1
375,19,1
376,19,1
377,20,1
378,21,1
379,20,1
380,19,1
381,20,1
382,20,1
383,18,1
384,17,1
385,19,1
386,20,1
387,21,1
388,17,1
389,22,1
390,27,1
391,23,1
392,19,1
393,19,1
394,20,1
395,21,1
396,25,1
397,20,1
398,21,1
399,26,1
400,21,1
401,34,1
402,28,1
403,23,1
404,20,1
405,21,1
406,22,1
407,21,1
408,20,1
409,22,1
410,20,1
411,23,1
412,25,1
413,22,1
414,20,1
415,22,1
416,21,1
417,21,1
418,30,1
419,25,1
420,21,1
421,21,1
422,21,1
423,21,1
424,24,1
425,21,1
426,21,1
427,23,1
428,20,1
429,20,1
430,22,1
431,21,1
432,25,1
433,21,1
434,26,1
435,23,1
436,23,1
437,20,1
438,22,1
439,26,1
440,21,1
441,20,1
442,22,1
443,21,1
444,20,1
445,22,1
446,20,1
447,21,1
448,23,1
449,21,1
450,30,1
451,22,1
452,21,1
453,29,1
454,20,1
455,24,1
456,21,1
457,27,1
458,21,1
459,24,1
460,29,1
461,17,1
462,20,1
463,20,1
464,19,1
465,21,1
466,19,1
467,26,1
468,18,1
469,19,1
470,23,1
471,19,1
472,22,1
473,18,1
474,23,1
475,21,1
476,19,1
477,23,1
478,21,1
479,19,1
480,19,1
481,18,1
482,20,1
483,22,1
484,19,1
485,18,1
486,22,1
487,20,1
488,18,1
489,19,1
490,18,1
491,19,1
492,20,1
493,21,1
494,20,1
495,19,1
496,21,1
497,19,1
498,21,1
499,22,1
500,19,1
