run_id,duration_ms,success
1,3661,1
2,1366,1
3,1360,1
4,1494,1
5,2315,1
6,1424,1
7,1489,1
8,1773,1
9,2820,1
10,1293,1
11,1446,1
12,1997,1
13,1843,1
14,2295,1
15,1469,1
16,2299,1
17,1533,1
18,1288,1
19,1476,1
20,1271,1
21,1375,1
22,1440,1
23,1875,1
24,1351,1
25,1566,1
26,1496,1
27,1298,1
28,1645,1
29,1419,1
30,2538,1
31,4779,1
32,4198,1
33,1804,1
34,1964,1
35,1284,1
36,1662,1
37,1309,1
38,1962,1
39,1312,1
40,1452,1
41,1262,1
42,1285,1
43,1614,1
44,1383,1
45,1493,1
46,2180,1
47,2049,1
48,1388,1
49,2500,1
50,1357,1
51,1256,1
52,1414,1
53,1335,1
54,1376,1
55,1282,1
56,1328,1
57,1310,1
58,1367,1
59,1851,1
60,1755,1
61,1267,1
62,1656,1
63,1576,1
64,2356,1
65,2542,1
66,1489,1
67,1415,1
68,1282,1
69,1354,1
70,1303,1
71,4158,1
72,1407,1
73,1591,1
74,1301,1
75,1449,1
76,1853,1
77,1432,1
78,5304,1
79,1380,1
80,1407,1
81,1905,1
82,2781,1
83,1346,1
84,1896,1
85,1308,1
86,1243,1
87,1423,1
88,1737,1
89,1963,1
90,1448,1
91,1918,1
92,1419,1
93,1403,1
94,2344,1
95,2429,1
96,2922,1
97,1805,1
98,2363,1
99,1256,1
100,1322,1
101,1363,1
102,1461,1
103,1286,1
104,2301,1
105,1447,1
106,1485,1
107,1554,1
108,1453,1
109,3674,1
110,6621,1
111,1298,1
112,1526,1
113,1876,1
114,1258,1
115,2336,1
116,1272,1
117,1337,1
118,1368,1
119,2444,1
120,1384,1
121,1399,1
122,1278,1
123,1252,1
124,1320,1
125,1716,1
126,1322,1
127,1726,1
128,1567,1
129,2695,1
130,1393,1
131,1467,1
132,1667,1
133,1286,1
134,1793,1
135,1433,1
136,1294,1
137,1434,1
138,1584,1
139,1800,1
140,1528,1
141,3847,1
142,1384,1
143,1430,1
144,1966,1
145,6197,1
146,1859,1
147,1550,1
148,1777,1
149,1336,1
150,1274,1
151,1266,1
152,1369,1
153,1422,1
154,1619,1
155,1299,1
156,1303,1
157,1398,1
158,1503,1
159,1945,1
160,1377,1
161,1739,1
162,1509,1
163,1498,1
164,1326,1
165,1513,1
166,1358,1
167,1300,1
168,3501,1
169,1382,1
170,1357,1
171,1339,1
172,1374,1
173,4530,1
174,1321,1
