run_id,duration_ms,success
1,72,1
2,69,1
3,70,1
4,71,1
5,73,1
6,70,1
7,72,1
8,71,1
9,71,1
10,75,1
11,74,1
12,64,1
13,83,1
14,83,1
15,75,1
16,90,1
17,83,1
18,75,1
19,76,1
20,75,1
21,71,1
22,77,1
23,73,1
24,83,1
25,70,1
26,67,1
27,74,1
28,77,1
29,76,1
30,74,1
31,74,1
32,85,1
33,71,1
34,70,1
35,72,1
36,81,1
37,76,1
38,78,1
39,81,1
40,89,1
41,157,1
42,97,1
43,70,1
44,93,1
45,98,1
46,124,1
47,84,1
48,374,1
49,99,1
50,126,1
51,166,1
52,326,1
53,113,1
54,142,1
55,304,1
56,195,1
57,94,1
58,186,1
59,262,1
60,98,1
61,102,1
62,138,1
63,211,1
64,239,1
65,289,1
66,198,1
67,142,1
68,91,1
69,91,1
70,121,1
71,148,1
72,108,1
73,87,1
74,116,1
75,88,1
76,82,1
77,81,1
78,88,1
79,83,1
80,85,1
81,80,1
82,96,1
83,84,1
84,80,1
85,165,1
86,81,1
87,77,1
88,106,1
89,83,1
90,91,1
91,110,1
92,101,1
93,73,1
94,76,1
95,94,1
96,98,1
97,86,1
98,73,1
99,95,1
100,81,1
101,94,1
102,100,1
103,78,1
104,79,1
105,79,1
106,76,1
107,76,1
108,151,1
109,76,1
110,68,1
111,65,1
112,75,1
113,91,1
114,169,1
115,117,1
116,104,1
117,115,1
118,95,1
119,80,1
120,75,1
121,90,1
122,76,1
123,84,1
124,80,1
125,88,1
126,73,1
127,74,1
128,80,1
129,104,1
130,93,1
131,76,1
132,96,1
133,93,1
134,80,1
135,96,1
136,80,1
137,86,1
138,91,1
139,90,1
140,100,1
141,106,1
142,80,1
143,83,1
144,87,1
145,79,1
146,87,1
147,73,1
148,68,1
149,70,1
150,72,1
151,77,1
152,83,1
153,108,1
154,98,1
155,125,1
156,75,1
157,75,1
158,78,1
159,78,1
160,85,1
161,66,1
162,74,1
163,74,1
164,91,1
165,74,1
166,76,1
167,80,1
168,82,1
169,140,1
170,84,1
171,87,1
172,89,1
173,87,1
174,183,1
175,100,1
176,88,1
177,81,1
178,106,1
179,100,1
180,84,1
181,78,1
182,104,1
183,88,1
184,146,1
185,89,1
186,92,1
187,93,1
188,80,1
189,110,1
190,88,1
191,100,1
192,76,1
193,97,1
194,90,1
195,97,1
196,73,1
197,84,1
198,77,1
199,108,1
200,82,1
201,91,1
202,78,1
203,69,1
204,114,1
