run_id,duration_ms,success
1,112,1
2,107,1
3,95,1
4,78,1
5,239,1
6,44,1
7,59,1
8,86,1
9,58,1
10,110,1
11,65,1
12,36,1
13,156,1
14,22,1
15,68,1
16,33,1
17,52,1
18,57,1
19,98,1
20,54,1
21,46,1
22,35,1
23,67,1
24,24,1
25,25,1
26,58,1
27,29,1
28,65,1
29,26,1
30,90,1
31,103,1
32,86,1
33,68,1
34,72,1
35,37,1
36,115,1
37,56,1
38,106,1
39,65,1
40,29,1
41,37,1
42,51,1
43,60,1
44,46,1
45,153,1
46,22,1
47,176,1
48,255,1
49,90,1
50,310,1
51,36,1
52,164,1
53,32,1
54,142,1
55,98,1
56,98,1
57,49,1
58,136,1
59,44,1
60,42,1
61,41,1
62,33,1
63,39,1
64,53,1
65,33,1
66,30,1
67,31,1
68,28,1
69,76,1
70,104,1
71,253,1
72,154,1
73,50,1
74,38,1
75,53,1
76,104,1
77,103,1
78,32,1
79,47,1
80,51,1
81,33,1
82,30,1
83,85,1
84,40,1
85,84,1
86,162,1
87,43,1
88,22,1
89,30,1
90,128,1
91,108,1
92,99,1
93,55,1
94,145,1
95,24,1
96,46,1
97,110,1
98,55,1
99,22,1
100,22,1
101,21,1
102,31,1
103,70,1
104,140,1
105,153,1
106,35,1
107,25,1
108,54,1
109,206,1
110,29,1
111,32,1
112,34,1
113,66,1
114,260,1
115,171,1
116,401,1
117,84,1
118,279,1
119,646,1
120,64,1
121,161,1
122,152,1
123,70,1
124,81,1
125,154,1
126,105,1
127,169,1
128,55,1
129,53,1
130,48,1
131,50,1
132,27,1
133,49,1
134,154,1
135,57,1
136,83,1
137,64,1
138,48,1
139,30,1
140,52,1
141,81,1
142,29,1
143,33,1
144,54,1
145,61,1
146,61,1
147,176,1
148,242,1
149,355,1
150,78,1
151,186,1
152,41,1
153,26,1
154,24,1
155,39,1
156,39,1
157,25,1
158,27,1
159,142,1
160,283,1
161,74,1
162,49,1
163,26,1
164,40,1
165,31,1
166,44,1
167,23,1
168,82,1
169,120,1
170,133,1
171,26,1
172,32,1
173,98,1
174,50,1
175,50,1
176,38,1
177,31,1
178,41,1
179,81,1
180,31,1
181,33,1
182,41,1
183,25,1
184,32,1
185,37,1
186,46,1
187,49,1
188,36,1
189,33,1
190,128,1
191,51,1
192,40,1
193,25,1
194,89,1
195,104,1
196,168,1
197,32,1
198,56,1
199,33,1
200,42,1
201,23,1
202,31,1
203,27,1
204,24,1
205,61,1
206,39,1
207,39,1
208,42,1
209,81,1
210,24,1
211,27,1
212,301,1
213,40,1
214,105,1
215,62,1
216,71,1
217,95,1
218,130,1
219,61,1
220,68,1
221,104,1
222,156,1
223,103,1
224,29,1
225,55,1
226,153,1
227,65,1
228,45,1
229,49,1
230,29,1
231,27,1
232,59,1
233,32,1
234,36,1
235,26,1
236,31,1
237,113,1
238,96,1
239,101,1
240,72,1
241,393,1
242,149,1
243,53,1
244,36,1
245,34,1
246,311,1
247,64,1
248,64,1
249,136,1
250,156,1
251,39,1
252,91,1
253,171,1
254,29,1
255,62,1
256,95,1
257,105,1
258,26,1
259,127,1
260,38,1
261,26,1
262,28,1
263,188,1
264,53,1
265,45,1
266,69,1
267,91,1
268,46,1
269,91,1
270,26,1
271,24,1
272,28,1
273,36,1
274,64,1
275,103,1
276,119,1
277,29,1
278,25,1
279,27,1
280,68,1
281,90,1
282,101,1
283,68,1
284,47,1
285,80,1
286,208,1
287,39,1
288,103,1
289,165,1
290,72,1
291,41,1
292,26,1
293,33,1
