run_id,duration_ms,success
1,111,1
2,105,1
3,396,1
4,196,1
5,74,1
6,58,1
7,120,1
8,239,1
9,72,1
10,82,1
11,104,1
12,126,1
13,42,1
14,79,1
15,115,1
16,88,1
17,208,1
18,104,1
19,79,1
20,82,1
21,441,1
22,50,1
23,594,1
24,112,1
25,57,1
26,79,1
27,101,1
28,220,1
29,149,1
30,52,1
31,133,1
32,90,1
33,246,1
34,149,1
35,269,1
36,78,1
37,84,1
38,43,1
39,51,1
40,95,1
41,68,1
42,154,1
43,139,1
44,315,1
45,82,1
46,91,1
47,283,1
48,121,1
49,65,1
50,486,1
51,77,1
52,63,1
53,737,1
54,308,1
55,120,1
56,100,1
57,648,1
58,324,1
59,230,1
60,67,1
61,134,1
62,281,1
63,49,1
64,108,1
65,186,1
66,199,1
67,88,1
68,75,1
69,114,1
70,50,1
71,83,1
72,116,1
73,90,1
74,47,1
75,246,1
76,90,1
77,52,1
78,94,1
79,90,1
80,107,1
81,168,1
82,381,1
83,167,1
84,64,1
85,159,1
86,287,1
87,353,1
88,172,1
89,205,1
90,959,1
91,172,1
92,122,1
93,139,1
94,154,1
95,151,1
96,216,1
97,100,1
98,161,1
99,156,1
100,106,1
101,114,1
102,143,1
103,110,1
104,96,1
105,79,1
106,182,1
107,100,1
108,46,1
109,95,1
110,82,1
111,276,1
112,397,1
113,120,1
114,408,1
115,93,1
116,230,1
117,427,1
118,96,1
119,353,1
120,198,1
121,166,1
122,63,1
123,88,1
124,79,1
125,138,1
126,183,1
127,150,1
128,142,1
129,122,1
130,80,1
131,146,1
132,84,1
133,90,1
134,159,1
135,130,1
136,111,1
137,177,1
138,327,1
139,110,1
140,454,1
141,182,1
142,70,1
143,98,1
144,70,1
145,56,1
146,73,1
147,98,1
148,51,1
149,48,1
150,55,1
151,88,1
152,96,1
153,94,1
154,73,1
155,146,1
156,242,1
157,574,1
158,472,1
159,80,1
160,151,1
161,215,1
162,224,1
163,849,1
164,513,1
165,86,1
166,210,1
167,147,1
168,93,1
169,113,1
170,66,1
171,58,1
172,83,1
173,105,1
174,165,1
175,141,1
176,209,1
177,98,1
178,103,1
179,107,1
180,84,1
181,71,1
182,87,1
183,90,1
184,59,1
185,70,1
186,80,1
187,100,1
188,128,1
189,332,1
190,66,1
191,153,1
192,64,1
193,88,1
194,93,1
195,66,1
196,258,1
197,104,1
198,200,1
199,272,1
200,244,1
201,279,1
202,135,1
203,109,1
204,284,1
205,136,1
206,77,1
207,74,1
208,95,1
209,78,1
210,65,1
211,143,1
212,180,1
213,46,1
214,43,1
215,127,1
216,73,1
217,86,1
218,72,1
219,246,1
220,117,1
221,128,1
222,60,1
223,89,1
224,198,1
225,151,1
226,177,1
227,150,1
228,248,1
229,377,1
230,100,1
231,332,1
232,100,1
233,251,1
234,276,1
235,862,1
236,149,1
237,160,1
238,256,1
239,54,1
240,218,1
241,131,1
242,195,1
243,117,1
244,75,1
245,53,1
246,95,1
247,283,1
248,86,1
249,106,1
250,109,1
251,88,1
252,77,1
253,181,1
254,60,1
255,58,1
256,1339,1
257,254,1
258,211,1
259,173,1
260,179,1
261,205,1
262,54,1
263,53,1
264,55,1
265,41,1
266,96,1
267,222,1
268,130,1
269,81,1
270,149,1
271,394,1
272,182,1
273,51,1
274,105,1
275,106,1
276,124,1
277,197,1
278,78,1
279,131,1
280,293,1
281,70,1
282,105,1
283,293,1
284,91,1
285,91,1
286,411,1
287,381,1
288,155,1
289,76,1
290,237,1
291,104,1
292,64,1
293,60,1
294,83,1
295,37,1
296,125,1
297,47,1
298,66,1
299,84,1
300,144,1
301,59,1
302,147,1
303,202,1
304,295,1
305,190,1
306,237,1
307,56,1
308,48,1
309,125,1
310,53,1
311,59,1
312,58,1
313,78,1
314,51,1
315,91,1
316,159,1
317,140,1
318,118,1
319,107,1
320,87,1
321,62,1
322,58,1
323,142,1
324,119,1
325,100,1
326,92,1
327,89,1
328,44,1
329,47,1
330,101,1
331,60,1
332,117,1
333,48,1
334,87,1
335,74,1
336,113,1
337,100,1
338,211,1
339,71,1
340,98,1
341,134,1
342,57,1
343,84,1
344,264,1
345,39,1
346,95,1
347,75,1
348,47,1
349,77,1
350,115,1
351,91,1
352,49,1
353,65,1
354,70,1
355,88,1
356,61,1
357,61,1
358,140,1
359,127,1
360,110,1
361,108,1
362,212,1
363,58,1
364,131,1
365,392,1
366,81,1
367,60,1
368,45,1
369,75,1
370,94,1
371,98,1
372,76,1
373,49,1
374,71,1
375,178,1
376,93,1
377,169,1
378,81,1
379,174,1
380,120,1
381,53,1
382,79,1
383,91,1
384,70,1
385,72,1
386,61,1
387,251,1
388,100,1
389,56,1
390,42,1
391,42,1
392,40,1
393,77,1
394,76,1
395,89,1
396,335,1
397,78,1
398,77,1
399,132,1
400,60,1
401,94,1
402,228,1
403,41,1
404,118,1
405,67,1
406,66,1
407,278,1
408,181,1
409,49,1
