run_id,duration_ms,success
1,309,1
2,846,1
3,119,1
4,1426,1
5,154,1
6,170,1
7,211,1
8,50,1
9,51,1
10,75,1
11,292,1
12,153,1
13,546,1
14,100,1
15,63,1
16,68,1
17,91,1
18,54,1
19,78,1
20,155,1
21,231,1
22,104,1
23,86,1
24,515,1
25,115,1
26,227,1
27,121,1
28,107,1
29,119,1
30,88,1
31,81,1
32,112,1
33,104,1
34,53,1
35,68,1
36,96,1
37,77,1
38,60,1
39,143,1
40,384,1
41,190,1
42,239,1
43,139,1
44,147,1
45,97,1
46,331,1
47,48,1
48,89,1
49,51,1
50,82,1
51,114,1
52,431,1
53,525,1
54,101,1
55,278,1
56,145,1
57,150,1
58,151,1
59,131,1
60,244,1
61,54,1
62,129,1
63,273,1
64,230,1
65,120,1
66,38,1
67,66,1
68,179,1
69,124,1
70,181,1
71,141,1
72,138,1
73,61,1
74,245,1
75,300,1
76,298,1
77,99,1
78,82,1
79,456,1
80,209,1
81,189,1
82,90,1
83,137,1
84,205,1
85,99,1
86,331,1
87,70,1
88,168,1
89,71,1
90,64,1
91,155,1
92,297,1
93,122,1
94,167,1
95,84,1
96,137,1
97,122,1
98,99,1
99,296,1
100,559,1
101,114,1
102,168,1
103,170,1
104,172,1
105,147,1
106,140,1
107,694,1
108,242,1
109,275,1
110,145,1
111,80,1
112,111,1
113,69,1
114,88,1
115,125,1
116,97,1
117,381,1
118,695,1
119,290,1
120,365,1
121,346,1
122,497,1
123,171,1
124,87,1
125,182,1
126,65,1
127,63,1
128,130,1
129,72,1
130,85,1
131,103,1
132,126,1
133,87,1
134,56,1
135,75,1
136,685,1
137,52,1
138,196,1
139,75,1
140,77,1
141,438,1
142,451,1
143,92,1
144,79,1
145,82,1
146,611,1
147,109,1
148,122,1
149,391,1
150,261,1
151,71,1
152,163,1
153,59,1
154,47,1
155,103,1
156,103,1
157,51,1
158,44,1
159,56,1
160,43,1
161,53,1
162,44,1
163,160,1
164,151,1
165,306,1
166,53,1
167,569,1
