run_id,duration_ms,success
1,640,1
2,1134,1
3,449,1
4,553,1
5,1636,1
6,508,1
7,736,1
8,561,1
9,696,1
10,471,1
11,548,1
12,499,1
13,684,1
14,705,1
15,910,1
16,945,1
17,1025,1
18,684,1
19,842,1
20,491,1
21,588,1
22,2686,1
23,472,1
24,481,1
25,610,1
26,787,1
27,667,1
28,636,1
29,777,1
30,590,1
31,679,1
32,476,1
33,513,1
34,873,1
35,667,1
36,571,1
37,692,1
38,406,1
39,490,1
40,833,1
41,555,1
42,513,1
43,508,1
44,437,1
45,442,1
46,461,1
47,744,1
48,510,1
49,446,1
50,448,1
51,400,1
52,435,1
53,435,1
54,786,1
55,517,1
56,804,1
57,477,1
58,474,1
59,1825,1
60,415,1
61,495,1
62,699,1
63,819,1
64,644,1
65,1925,1
66,966,1
67,374,1
68,539,1
69,768,1
70,833,1
71,414,1
72,572,1
73,601,1
74,423,1
75,795,1
76,1106,1
77,627,1
78,2084,1
79,396,1
80,423,1
81,897,1
82,554,1
83,661,1
84,448,1
85,851,1
86,1158,1
87,909,1
88,959,1
89,510,1
90,943,1
91,707,1
92,521,1
93,659,1
94,555,1
95,514,1
96,508,1
97,561,1
98,686,1
99,753,1
100,1142,1
101,521,1
102,517,1
103,1116,1
104,505,1
105,504,1
106,471,1
107,625,1
108,452,1
109,520,1
110,611,1
111,885,1
112,789,1
113,543,1
114,551,1
115,581,1
116,2067,1
117,399,1
118,433,1
119,429,1
120,847,1
121,1519,1
122,570,1
123,866,1
124,944,1
125,474,1
126,1442,1
127,532,1
128,608,1
129,1580,1
130,560,1
131,557,1
132,716,1
133,429,1
134,580,1
135,442,1
136,519,1
137,417,1
138,891,1
139,1011,1
140,777,1
141,412,1
142,1463,1
143,526,1
144,498,1
145,426,1
146,384,1
147,404,1
148,503,1
149,456,1
150,609,1
151,450,1
152,439,1
153,448,1
154,1014,1
155,827,1
156,1030,1
157,977,1
158,638,1
159,567,1
160,369,1
161,360,1
162,453,1
163,582,1
164,692,1
165,856,1
166,672,1
167,1920,1
168,853,1
169,810,1
170,987,1
171,637,1
172,782,1
173,1943,1
174,546,1
175,459,1
176,592,1
177,633,1
178,450,1
179,545,1
180,470,1
181,600,1
182,924,1
183,460,1
184,540,1
185,1084,1
186,873,1
187,900,1
188,581,1
189,420,1
190,580,1
191,918,1
192,507,1
193,678,1
194,873,1
195,578,1
196,457,1
197,813,1
198,2398,1
199,650,1
200,778,1
201,572,1
202,725,1
203,464,1
204,990,1
205,863,1
206,427,1
207,366,1
208,625,1
209,1777,1
210,392,1
211,391,1
212,1360,1
213,476,1
214,498,1
215,521,1
