run_id,duration_ms,success
1,92,1
2,75,1
3,146,1
4,181,1
5,308,1
6,76,1
7,122,1
8,79,1
9,85,1
10,46,1
11,62,1
12,119,1
13,76,1
14,96,1
15,46,1
16,92,1
17,130,1
18,174,1
19,122,1
20,66,1
21,102,1
22,181,1
23,487,1
24,218,1
25,311,1
26,76,1
27,131,1
28,82,1
29,319,1
30,122,1
31,158,1
32,76,1
33,181,1
34,326,1
35,61,1
36,157,1
37,146,1
38,64,1
39,59,1
40,54,1
41,87,1
42,41,1
43,423,1
44,47,1
45,64,1
46,257,1
47,112,1
48,63,1
49,214,1
50,377,1
51,195,1
52,218,1
53,68,1
54,189,1
55,124,1
56,155,1
57,230,1
58,54,1
59,43,1
60,37,1
61,73,1
62,183,1
63,81,1
64,92,1
65,152,1
66,103,1
67,81,1
68,543,1
69,222,1
70,85,1
71,63,1
72,173,1
73,100,1
74,53,1
75,267,1
76,104,1
77,364,1
78,398,1
79,130,1
80,219,1
81,83,1
82,36,1
83,83,1
84,106,1
85,135,1
86,75,1
87,87,1
88,168,1
89,121,1
90,124,1
91,52,1
92,38,1
93,43,1
94,46,1
95,108,1
96,86,1
97,65,1
98,57,1
99,72,1
100,57,1
101,137,1
102,76,1
103,190,1
104,101,1
105,290,1
106,373,1
107,133,1
108,531,1
109,66,1
110,308,1
111,144,1
112,53,1
113,55,1
114,157,1
115,81,1
116,68,1
117,58,1
118,62,1
119,98,1
120,178,1
121,352,1
122,97,1
123,55,1
124,66,1
125,136,1
126,443,1
127,228,1
128,61,1
129,73,1
130,62,1
131,123,1
132,48,1
133,106,1
134,47,1
135,171,1
136,111,1
137,180,1
138,224,1
139,95,1
140,153,1
141,85,1
142,157,1
143,114,1
144,95,1
145,112,1
146,92,1
147,97,1
148,155,1
149,188,1
150,299,1
151,62,1
152,94,1
153,111,1
154,218,1
155,129,1
156,41,1
157,78,1
158,61,1
159,42,1
160,68,1
161,58,1
162,107,1
163,130,1
164,58,1
165,205,1
166,89,1
167,134,1
168,103,1
169,98,1
170,80,1
171,46,1
172,230,1
173,62,1
174,68,1
175,119,1
176,117,1
177,254,1
178,708,1
179,143,1
180,88,1
181,126,1
182,121,1
183,81,1
184,203,1
185,129,1
186,68,1
187,92,1
188,86,1
189,79,1
190,202,1
191,675,1
192,762,1
193,90,1
194,371,1
195,78,1
196,88,1
197,96,1
198,143,1
199,61,1
200,93,1
201,212,1
202,136,1
203,107,1
204,153,1
205,68,1
206,66,1
207,140,1
208,185,1
209,73,1
210,97,1
211,169,1
212,82,1
213,95,1
214,101,1
215,102,1
216,109,1
217,101,1
218,92,1
219,75,1
220,48,1
221,548,1
222,450,1
223,82,1
224,541,1
225,649,1
226,292,1
227,477,1
228,68,1
229,282,1
230,97,1
231,242,1
232,52,1
233,97,1
234,82,1
235,325,1
236,98,1
237,54,1
238,82,1
239,130,1
240,129,1
241,90,1
242,71,1
243,48,1
244,104,1
245,122,1
246,74,1
247,123,1
248,90,1
249,55,1
250,75,1
251,91,1
252,85,1
253,89,1
254,67,1
255,83,1
256,76,1
257,83,1
258,77,1
259,238,1
260,61,1
261,227,1
262,187,1
263,39,1
264,164,1
265,120,1
266,127,1
267,55,1
268,83,1
269,162,1
270,81,1
271,375,1
272,227,1
273,98,1
274,79,1
275,232,1
276,129,1
277,203,1
278,135,1
279,285,1
280,63,1
281,163,1
282,99,1
283,300,1
284,54,1
285,324,1
286,55,1
287,90,1
288,211,1
289,114,1
290,78,1
291,112,1
292,96,1
293,47,1
294,281,1
295,122,1
296,253,1
297,68,1
298,180,1
299,336,1
300,253,1
301,74,1
302,96,1
303,68,1
304,86,1
305,731,1
306,1170,1
307,641,1
308,106,1
